Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
314004824;2022-06-17 15:00:00;0.19;R;27;R
314004824;2022-06-17 16:00:00;0.22;R;24;R
315107746;2022-06-17 16:00:00;0.0;R;24;R
314004824;2022-06-17 17:00:00;0.12;R;18;R
315107746;2022-06-17 17:00:00;0.0;R;18;R
314004824;2022-06-17 18:00:00;0.24;R;18;R
315107746;2022-06-17 18:00:00;0.0;R;18;R
314004824;2022-06-17 19:00:00;0.15;R;18;R
315107746;2022-06-17 19:00:00;0.0;R;18;R
314004824;2022-06-17 20:00:00;0.19;R;15;R
315107746;2022-06-17 20:00:00;0.0;R;15;R
314004824;2022-06-17 21:00:00;0.14;R;13;R
315107746;2022-06-17 21:00:00;0.0;R;13;R
314004824;2022-06-17 22:00:00;0.17;R;12;R
315107746;2022-06-17 22:00:00;0.75;R;12;R
314004824;2022-06-17 23:00:00;0.19;R;11;R
315107746;2022-06-17 23:00:00;0.04;R;11;R
314004824;2022-06-18 00:00:00;0.32;R;11;R
315107746;2022-06-18 00:00:00;0.0;R;11;R
315107746;2022-06-18 01:00:00;0.0;R;11;R
314004824;2022-06-18 01:00:00;0.15;R;11;R
315107746;2022-06-18 02:00:00;0.0;R;11;R
314004824;2022-06-18 02:00:00;0.12;R;11;R
314004824;2022-06-18 03:00:00;0.09;R;11;R
315107746;2022-06-18 03:00:00;0.0;R;11;R
315107746;2022-06-18 04:00:00;0.0;R;10;R
314004824;2022-06-18 04:00:00;0.13;R;10;R
315107746;2022-06-18 05:00:00;0.0;R;10;R
314004824;2022-06-18 05:00:00;0.11;R;10;R
315107746;2022-06-18 06:00:00;0.0;R;10;R
314004824;2022-06-18 06:00:00;0.09;R;10;R
315107746;2022-06-18 07:00:00;0.0;R;10;R
314004824;2022-06-18 07:00:00;0.13;R;10;R
314004824;2022-06-18 08:00:00;0.1;R;10;R
315107746;2022-06-18 08:00:00;0.06;R;10;R
315107746;2022-06-18 09:00:00;0.0;R;10;R
314004824;2022-06-18 09:00:00;0.11;R;10;R
314004824;2022-06-18 10:00:00;0.2;R;10;R
315107746;2022-06-18 10:00:00;0.0;R;10;R
315107746;2022-06-18 11:00:00;0.81;R;10;R
314004824;2022-06-18 11:00:00;0.17;R;10;R
315107746;2022-06-18 12:00:00;0.11;R;11;R
314004824;2022-06-18 12:00:00;0.11;R;11;R
314004824;2022-06-18 13:00:00;0.29;R;11;R
315107746;2022-06-18 13:00:00;0.19;R;11;R
315107746;2022-06-18 14:00:00;0.85;R;13;R
314004824;2022-06-18 14:00:00;0.26;R;13;R
314004824;2022-06-18 15:00:00;0.28;R;15;R
315107746;2022-06-18 15:00:00;0.77;R;15;R
314004824;2022-06-18 16:00:00;0.23;R;15;R
315107746;2022-06-18 16:00:00;0.75;R;15;R
314004824;2022-06-18 17:00:00;0.2;R;15;R
315107746;2022-06-18 17:00:00;2.93;R;15;R
315107746;2022-06-18 18:00:00;1.29;R;15;R
314004824;2022-06-18 18:00:00;0.17;R;15;R
315107746;2022-06-18 19:00:00;0.6;R;14;R
314004824;2022-06-18 19:00:00;0.07;R;14;R
314004824;2022-06-18 20:00:00;0.14;R;13;R
315107746;2022-06-18 20:00:00;0.66;R;13;R
315107746;2022-06-18 21:00:00;0.77;R;13;R
314004824;2022-06-18 21:00:00;0.16;R;13;R
314004824;2022-06-18 22:00:00;0.23;R;12;R
315107746;2022-06-18 22:00:00;0.04;R;12;R
314004824;2022-06-18 23:00:00;0.13;R;11;R
315107746;2022-06-18 23:00:00;0.04;R;11;R
315107746;2022-06-19 00:00:00;0.04;R;10;R
314004824;2022-06-19 00:00:00;0.23;R;10;R
315107746;2022-06-19 01:00:00;0.03;R;9;R
314004824;2022-06-19 01:00:00;0.11;R;9;R
314004824;2022-06-19 02:00:00;0.15;R;10;R
315107746;2022-06-19 02:00:00;0.34;R;10;R
314004824;2022-06-19 03:00:00;0.1;R;10;R
315107746;2022-06-19 03:00:00;0.2;R;10;R
314004824;2022-06-19 04:00:00;0.13;R;9;R
315107746;2022-06-19 04:00:00;0.03;R;9;R
315107746;2022-06-19 05:00:00;0.03;R;11;R
314004824;2022-06-19 05:00:00;0.12;R;11;R
314004824;2022-06-19 06:00:00;0.1;R;12;R
315107746;2022-06-19 06:00:00;0.03;R;12;R
314004824;2022-06-19 07:00:00;0.2;R;14;R
315107746;2022-06-19 07:00:00;0.03;R;14;R
314004824;2022-06-19 08:00:00;0.17;R;15;R
315107746;2022-06-19 08:00:00;0.03;R;15;R
314004824;2022-06-19 09:00:00;0.08;R;16;R
315107746;2022-06-19 09:00:00;0.08;R;16;R
315107746;2022-06-19 10:00:00;0.18;R;18;R
314004824;2022-06-19 10:00:00;0.16;R;18;R
315107746;2022-06-19 11:00:00;0.21;R;19;R
314004824;2022-06-19 11:00:00;0.13;R;19;R
314004824;2022-06-19 12:00:00;0.1;R;21;R
315107746;2022-06-19 12:00:00;0.97;R;21;R
315107746;2022-06-19 13:00:00;0.18;R;21;R
314004824;2022-06-19 13:00:00;0.15;R;21;R
314004824;2022-06-19 14:00:00;0.22;R;22;R
315107746;2022-06-19 14:00:00;0.16;R;22;R
314004824;2022-06-19 15:00:00;0.11;R;23;R
315107746;2022-06-19 15:00:00;1.37;R;23;R
314004824;2022-06-19 16:00:00;0.14;R;23;R
315107746;2022-06-19 16:00:00;0.04;R;23;R
315107746;2022-06-19 17:00:00;0.04;R;22;R
314004824;2022-06-19 17:00:00;0.17;R;22;R
314004824;2022-06-19 18:00:00;0.11;R;21;R
315107746;2022-06-19 18:00:00;0.04;R;21;R
314004824;2022-06-19 19:00:00;0.19;R;20;R
315107746;2022-06-19 19:00:00;0.04;R;20;R
315107746;2022-06-19 20:00:00;0.55;R;19;R
314004824;2022-06-19 20:00:00;0.24;R;19;R
314004824;2022-06-19 21:00:00;0.16;R;17;R
315107746;2022-06-19 21:00:00;0.03;R;17;R
315107746;2022-06-19 22:00:00;0.03;R;15;R
314004824;2022-06-19 22:00:00;0.18;R;15;R
315107746;2022-06-19 23:00:00;0.04;R;14;R
314004824;2022-06-19 23:00:00;0.14;R;14;R
315107746;2022-06-20 00:00:00;0.04;R;14;R
314004824;2022-06-20 00:00:00;0.19;R;14;R
315107746;2022-06-20 01:00:00;0.03;R;14;R
314004824;2022-06-20 01:00:00;0.08;R;14;R
315107746;2022-06-20 02:00:00;0.04;R;13;R
314004824;2022-06-20 02:00:00;0.16;R;13;R
315107746;2022-06-20 03:00:00;0.04;R;12;R
314004824;2022-06-20 03:00:00;0.07;R;12;R
315107746;2022-06-20 04:00:00;0.04;R;12;R
314004824;2022-06-20 04:00:00;0.15;R;12;R
314004824;2022-06-20 05:00:00;0.07;R;14;R
315107746;2022-06-20 05:00:00;0.04;R;14;R
314004824;2022-06-20 06:00:00;0.14;R;16;R
315107746;2022-06-20 06:00:00;0.04;R;16;R
314004824;2022-06-20 07:00:00;0.07;R;18;R
315107746;2022-06-20 07:00:00;0.71;R;18;R
315107746;2022-06-20 08:00:00;0.05;R;19;R
314004824;2022-06-20 08:00:00;0.18;R;19;R
314004824;2022-06-20 09:00:00;0.11;R;20;R
315107746;2022-06-20 09:00:00;0.04;R;20;R
315107746;2022-06-20 10:00:00;0.04;R;21;R
314004824;2022-06-20 10:00:00;0.25;R;21;R
315107746;2022-06-20 11:00:00;0.04;R;22;R
314004824;2022-06-20 11:00:00;0.16;R;22;R
315107746;2022-06-20 12:00:00;0.04;R;23;R
314004824;2022-06-20 12:00:00;0.17;R;23;R
315107746;2022-06-20 13:00:00;0.08;R;24;R
314004824;2022-06-20 13:00:00;0.13;R;24;R
315107746;2022-06-20 14:00:00;0.56;R;25;R
314004824;2022-06-20 14:00:00;0.15;R;25;R
315107746;2022-06-20 15:00:00;0.94;R;25;R
314004824;2022-06-20 15:00:00;0.13;R;25;R
315107746;2022-06-20 16:00:00;0.16;R;25;R
314004824;2022-06-20 16:00:00;0.15;R;25;R
314004824;2022-06-20 17:00:00;0.18;R;24;R
315107746;2022-06-20 17:00:00;0.47;R;24;R
315107746;2022-06-20 18:00:00;0.04;R;23;R
314004824;2022-06-20 18:00:00;0.23;R;23;R
314004824;2022-06-20 19:00:00;0.32;R;21;R
315107746;2022-06-20 19:00:00;0.04;R;21;R
315107746;2022-06-20 20:00:00;0.04;R;20;R
314004824;2022-06-20 20:00:00;0.14;R;20;R
314004824;2022-06-20 21:00:00;0.17;R;20;R
315107746;2022-06-20 21:00:00;0.04;R;20;R
314004824;2022-06-20 22:00:00;0.14;R;18;R
315107746;2022-06-20 22:00:00;0.04;R;18;R
314004824;2022-06-20 23:00:00;0.16;R;18;R
315107746;2022-06-20 23:00:00;0.04;R;18;R
315107746;2022-06-21 00:00:00;0.04;R;17;R
314004824;2022-06-21 00:00:00;0.2;R;17;R
315107746;2022-06-21 01:00:00;0.04;R;17;R
314004824;2022-06-21 01:00:00;0.1;R;17;R
315107746;2022-06-21 02:00:00;0.04;R;16;R
314004824;2022-06-21 02:00:00;0.14;R;16;R
315107746;2022-06-21 03:00:00;0.2;R;16;R
314004824;2022-06-21 03:00:00;0.07;R;16;R
314004824;2022-06-21 04:00:00;0.14;R;17;R
315107746;2022-06-21 04:00:00;0.41;R;17;R
314004824;2022-06-21 05:00:00;0.1;R;18;R
315107746;2022-06-21 05:00:00;0.04;R;18;R
314004824;2022-06-21 06:00:00;0.12;R;18;R
315107746;2022-06-21 06:00:00;0.04;R;18;R
315107746;2022-06-21 07:00:00;0.04;R;18;R
314004824;2022-06-21 07:00:00;0.13;R;18;R
314004824;2022-06-21 08:00:00;0.24;R;18;R
315107746;2022-06-21 08:00:00;0.04;R;18;R
315107746;2022-06-21 09:00:00;0.11;R;18;R
314004824;2022-06-21 09:00:00;0.15;R;18;R
314004824;2022-06-21 10:00:00;0.16;R;18;R
315107746;2022-06-21 10:00:00;1.35;R;18;R
315107746;2022-06-21 11:00:00;0.24;R;18;R
314004824;2022-06-21 11:00:00;0.14;R;18;R
314004824;2022-06-21 12:00:00;0.26;R;18;R
315107746;2022-06-21 12:00:00;0.24;R;18;R
315107746;2022-06-21 13:00:00;0.07;R;19;R
314004824;2022-06-21 13:00:00;0.12;R;19;R
315107746;2022-06-21 14:00:00;0.04;R;19;R
314004824;2022-06-21 14:00:00;0.18;R;19;R
315107746;2022-06-21 15:00:00;0.04;R;19;R
314004824;2022-06-21 15:00:00;0.1;R;19;R
314004824;2022-06-21 16:00:00;0.19;R;19;R
315107746;2022-06-21 16:00:00;0.56;R;19;R
314004824;2022-06-21 17:00:00;0.13;R;18;R
315107746;2022-06-21 17:00:00;0.04;R;18;R
315107746;2022-06-21 18:00:00;0.05;R;16;R
314004824;2022-06-21 18:00:00;0.28;R;16;R
314004824;2022-06-21 19:00:00;0.21;R;16;R
315107746;2022-06-21 19:00:00;0.11;R;16;R
314004824;2022-06-21 20:00:00;0.29;R;16;R
315107746;2022-06-21 20:00:00;0.04;R;16;R
314004824;2022-06-21 21:00:00;0.17;R;16;R
315107746;2022-06-21 21:00:00;0.04;R;16;R
314004824;2022-06-21 22:00:00;0.19;R;15;R
315107746;2022-06-21 22:00:00;0.04;R;15;R
314004824;2022-06-21 23:00:00;0.13;R;15;R
315107746;2022-06-21 23:00:00;0.04;R;15;R
314004824;2022-06-22 00:00:00;0.17;R;15;R
315107746;2022-06-22 00:00:00;0.61;R;15;R
315107746;2022-06-22 01:00:00;0.04;R;15;R
314004824;2022-06-22 01:00:00;0.11;R;15;R
314004824;2022-06-22 02:00:00;0.14;R;15;R
315107746;2022-06-22 02:00:00;0.04;R;15;R
315107746;2022-06-22 03:00:00;0.04;R;15;R
314004824;2022-06-22 03:00:00;0.09;R;15;R
315107746;2022-06-22 04:00:00;0.04;R;15;R
314004824;2022-06-22 04:00:00;0.19;R;15;R
314004824;2022-06-22 05:00:00;0.18;R;16;R
315107746;2022-06-22 05:00:00;0.04;R;16;R
314004824;2022-06-22 06:00:00;0.08;R;17;R
315107746;2022-06-22 06:00:00;0.04;R;17;R
315107746;2022-06-22 07:00:00;0.6;R;18;R
314004824;2022-06-22 07:00:00;0.14;R;18;R
315107746;2022-06-22 08:00:00;0.09;R;19;R
314004824;2022-06-22 08:00:00;0.15;R;19;R
314004824;2022-06-22 09:00:00;0.1;R;21;R
315107746;2022-06-22 09:00:00;0.04;R;21;R
314004824;2022-06-22 10:00:00;0.18;R;22;R
315107746;2022-06-22 10:00:00;0.04;R;22;R
314004824;2022-06-22 11:00:00;0.1;R;23;R
315107746;2022-06-22 11:00:00;0.04;R;23;R
315107746;2022-06-22 12:00:00;0.04;R;24;R
314004824;2022-06-22 12:00:00;0.25;R;24;R
314004824;2022-06-22 13:00:00;0.12;R;24;R
315107746;2022-06-22 13:00:00;0.04;R;24;R
314004824;2022-06-22 14:00:00;0.16;R;24;R
315107746;2022-06-22 14:00:00;0.04;R;24;R
315107746;2022-06-22 15:00:00;0.63;R;22;R
314004824;2022-06-22 15:00:00;0.16;R;22;R
315107746;2022-06-22 16:00:00;0.04;R;22;R
314004824;2022-06-22 16:00:00;0.13;R;22;R
314004824;2022-06-22 17:00:00;0.15;R;21;R
315107746;2022-06-22 17:00:00;0.04;R;21;R
314004824;2022-06-22 18:00:00;0.13;R;20;R
315107746;2022-06-22 18:00:00;0.04;R;20;R
315107746;2022-06-22 19:00:00;0.04;R;20;R
314004824;2022-06-22 19:00:00;0.11;R;20;R
315107746;2022-06-22 20:00:00;0.04;R;19;R
314004824;2022-06-22 20:00:00;0.18;R;19;R
314004824;2022-06-22 21:00:00;0.28;R;18;R
315107746;2022-06-22 21:00:00;0.04;R;18;R
315107746;2022-06-22 22:00:00;0.04;R;17;R
314004824;2022-06-22 22:00:00;0.16;R;17;R
314004824;2022-06-22 23:00:00;0.3;R;17;R
315107746;2022-06-22 23:00:00;0.52;R;17;R
315107746;2022-06-23 00:00:00;0.25;R;16;R
314004824;2022-06-23 00:00:00;0.16;R;16;R
315107746;2022-06-23 01:00:00;0.04;R;16;R
314004824;2022-06-23 01:00:00;0.13;R;16;R
315107746;2022-06-23 02:00:00;0.04;R;16;R
314004824;2022-06-23 02:00:00;0.13;R;16;R
315107746;2022-06-23 03:00:00;0.04;R;15;R
314004824;2022-06-23 03:00:00;0.09;R;15;R
315107746;2022-06-23 04:00:00;0.04;R;15;R
314004824;2022-06-23 04:00:00;0.19;R;15;R
315107746;2022-06-23 05:00:00;0.04;R;15;R
314004824;2022-06-23 05:00:00;0.15;R;15;R
315107746;2022-06-23 06:00:00;0.04;R;15;R
314004824;2022-06-23 06:00:00;0.08;R;15;R
315107746;2022-06-23 07:00:00;0.04;R;16;R
314004824;2022-06-23 07:00:00;0.13;R;16;R
314004824;2022-06-23 08:00:00;0.17;R;16;R
315107746;2022-06-23 08:00:00;0.74;R;16;R
315107746;2022-06-23 09:00:00;0.04;R;16;R
314004824;2022-06-23 09:00:00;0.13;R;16;R
314004824;2022-06-23 10:00:00;0.19;R;16;R
315107746;2022-06-23 10:00:00;0.04;R;16;R
315107746;2022-06-23 11:00:00;0.04;R;16;R
314004824;2022-06-23 11:00:00;0.12;R;16;R
315107746;2022-06-23 12:00:00;0.04;R;16;R
314004824;2022-06-23 12:00:00;0.2;R;16;R
315107746;2022-06-23 13:00:00;0.04;R;17;R
314004824;2022-06-23 13:00:00;0.14;R;17;R
315107746;2022-06-23 14:00:00;0.04;R;17;R
314004824;2022-06-23 14:00:00;0.17;R;17;R
314004824;2022-06-23 15:00:00;0.16;R;18;R
315107746;2022-06-23 15:00:00;0.04;R;18;R
315107746;2022-06-23 16:00:00;0.04;R;18;R
314004824;2022-06-23 16:00:00;0.14;R;18;R
314004824;2022-06-23 17:00:00;0.18;R;18;R
315107746;2022-06-23 17:00:00;0.04;R;18;R
315107746;2022-06-23 18:00:00;0.75;R;18;R
314004824;2022-06-23 18:00:00;0.09;R;18;R
314004824;2022-06-23 19:00:00;0.16;R;18;R
315107746;2022-06-23 19:00:00;0.04;R;18;R
314004824;2022-06-23 20:00:00;0.09;R;17;R
315107746;2022-06-23 20:00:00;0.04;R;17;R
314004824;2022-06-23 21:00:00;0.16;R;17;R
315107746;2022-06-23 21:00:00;0.04;R;17;R
314004824;2022-06-23 22:00:00;0.1;R;17;R
315107746;2022-06-23 22:00:00;0.04;R;17;R
314004824;2022-06-23 23:00:00;0.14;R;17;R
315107746;2022-06-23 23:00:00;0.04;R;17;R
314004824;2022-06-24 00:00:00;0.12;R;17;R
315107746;2022-06-24 00:00:00;0.04;R;17;R
314004824;2022-06-24 01:00:00;0.16;R;17;R
315107746;2022-06-24 01:00:00;0.04;R;17;R
314004824;2022-06-24 02:00:00;0.14;R;17;R
315107746;2022-06-24 02:00:00;0.04;R;17;R
315107746;2022-06-24 03:00:00;0.74;R;16;R
314004824;2022-06-24 03:00:00;0.12;R;16;R
315107746;2022-06-24 04:00:00;0.11;R;17;R
314004824;2022-06-24 04:00:00;0.12;R;17;R
315107746;2022-06-24 05:00:00;0.04;R;18;R
314004824;2022-06-24 05:00:00;0.14;R;18;R
314004824;2022-06-24 06:00:00;0.1;R;20;R
315107746;2022-06-24 06:00:00;0.04;R;20;R
314004824;2022-06-24 07:00:00;0.18;R;21;R
315107746;2022-06-24 07:00:00;0.04;R;21;R
314004824;2022-06-24 08:00:00;0.18;R;21;R
315107746;2022-06-24 08:00:00;0.04;R;21;R
314004824;2022-06-24 09:00:00;0.11;R;21;R
315107746;2022-06-24 09:00:00;0.04;R;21;R
315107746;2022-06-24 10:00:00;0.04;R;22;R
314004824;2022-06-24 10:00:00;0.17;R;22;R
314004824;2022-06-24 11:00:00;0.12;R;23;R
315107746;2022-06-24 11:00:00;0.04;R;23;R
314004824;2022-06-24 12:00:00;0.1;R;24;R
315107746;2022-06-24 12:00:00;0.04;R;24;R
314004824;2022-06-24 13:00:00;0.14;R;25;R
315107746;2022-06-24 13:00:00;0.73;R;25;R
315107746;2022-06-24 14:00:00;0.04;R;26;R
314004824;2022-06-24 14:00:00;0.07;R;26;R
315107746;2022-06-24 15:00:00;0.04;R;26;R
314004824;2022-06-24 15:00:00;0.22;R;26;R
315107746;2022-06-24 16:00:00;0.04;R;27;R
314004824;2022-06-24 16:00:00;0.13;R;27;R
315107746;2022-06-24 17:00:00;0.1;R;26;R
314004824;2022-06-24 17:00:00;0.13;R;26;R
315107746;2022-06-24 18:00:00;0.11;R;25;R
314004824;2022-06-24 18:00:00;0.09;R;25;R
315107746;2022-06-24 19:00:00;0.1;R;23;R
314004824;2022-06-24 19:00:00;0.14;R;23;R
315107746;2022-06-24 20:00:00;0.12;R;22;R
314004824;2022-06-24 20:00:00;0.08;R;22;R
314004824;2022-06-24 21:00:00;0.14;R;22;R
315107746;2022-06-24 21:00:00;0.09;R;22;R
315107746;2022-06-24 22:00:00;0.42;R;22;R
314004824;2022-06-24 22:00:00;0.08;R;22;R
315107746;2022-06-24 23:00:00;0.41;R;20;R
314004824;2022-06-24 23:00:00;0.2;R;20;R
315107746;2022-06-25 00:00:00;0.04;R;20;R
314004824;2022-06-25 00:00:00;0.24;R;20;R
315107746;2022-06-25 01:00:00;0.07;R;19;R
314004824;2022-06-25 01:00:00;0.19;R;19;R
315107746;2022-06-25 02:00:00;0.04;R;18;R
314004824;2022-06-25 02:00:00;0.23;R;18;R
314004824;2022-06-25 03:00:00;0.15;R;18;R
315107746;2022-06-25 03:00:00;0.03;R;18;R
315107746;2022-06-25 04:00:00;0.05;R;19;R
314004824;2022-06-25 04:00:00;0.07;R;19;R
314004824;2022-06-25 05:00:00;0.17;R;20;R
315107746;2022-06-25 05:00:00;0.06;R;20;R
315107746;2022-06-25 06:00:00;0.04;R;20;R
314004824;2022-06-25 06:00:00;0.07;R;20;R
314004824;2022-06-25 07:00:00;0.15;R;22;R
315107746;2022-06-25 07:00:00;0.03;R;22;R
314004824;2022-06-25 08:00:00;0.08;R;24;R
315107746;2022-06-25 08:00:00;0.05;R;24;R
314004824;2022-06-25 09:00:00;0.16;R;25;R
315107746;2022-06-25 09:00:00;0.73;R;25;R
314004824;2022-06-25 10:00:00;0.14;R;26;R
315107746;2022-06-25 10:00:00;0.08;R;26;R
315107746;2022-06-25 11:00:00;0.27;R;27;R
314004824;2022-06-25 11:00:00;0.15;R;27;R
315107746;2022-06-25 12:00:00;0.29;R;28;R
314004824;2022-06-25 12:00:00;0.19;R;28;R
314004824;2022-06-25 13:00:00;0.22;R;28;R
315107746;2022-06-25 13:00:00;2.58;R;28;R
315107746;2022-06-25 14:00:00;2.47;R;29;R
314004824;2022-06-25 14:00:00;0.16;R;29;R
314004824;2022-06-25 15:00:00;0.3;R;29;R
315107746;2022-06-25 15:00:00;2.08;R;29;R
314004824;2022-06-25 16:00:00;0.24;R;29;R
315107746;2022-06-25 16:00:00;0.29;R;29;R
314004824;2022-06-25 17:00:00;0.13;R;28;R
315107746;2022-06-25 17:00:00;0.27;R;28;R
315107746;2022-06-25 18:00:00;0.96;R;27;R
314004824;2022-06-25 18:00:00;0.25;R;27;R
315107746;2022-06-25 19:00:00;1.28;R;27;R
314004824;2022-06-25 19:00:00;0.14;R;27;R
315107746;2022-06-25 20:00:00;1.08;R;24;R
314004824;2022-06-25 20:00:00;0.23;R;24;R
314004824;2022-06-25 21:00:00;0.33;R;24;R
315107746;2022-06-25 21:00:00;3.23;R;24;R
314004824;2022-06-25 22:00:00;0.32;R;24;R
315107746;2022-06-25 22:00:00;0.57;R;24;R
314004824;2022-06-25 23:00:00;0.24;R;23;R
315107746;2022-06-25 23:00:00;0.49;R;23;R
314004824;2022-06-26 00:00:00;0.19;R;22;R
315107746;2022-06-26 00:00:00;0.14;R;22;R
314004824;2022-06-26 01:00:00;0.17;R;21;R
315107746;2022-06-26 01:00:00;0.5;R;21;R
315107746;2022-06-26 02:00:00;0.14;R;21;R
314004824;2022-06-26 02:00:00;0.1;R;21;R
315107746;2022-06-26 03:00:00;0.12;R;21;R
314004824;2022-06-26 03:00:00;0.18;R;21;R
315107746;2022-06-26 04:00:00;0.07;R;21;R
314004824;2022-06-26 04:00:00;0.09;R;21;R
315107746;2022-06-26 05:00:00;0.12;R;22;R
314004824;2022-06-26 05:00:00;0.2;R;22;R
314004824;2022-06-26 06:00:00;0.09;R;24;R
315107746;2022-06-26 06:00:00;0.12;R;24;R
314004824;2022-06-26 07:00:00;0.18;R;26;R
315107746;2022-06-26 07:00:00;0.09;R;26;R
314004824;2022-06-26 08:00:00;0.14;R;28;R
315107746;2022-06-26 08:00:00;0.36;R;28;R
314004824;2022-06-26 09:00:00;0.17;R;29;R
315107746;2022-06-26 09:00:00;0.94;R;29;R
314004824;2022-06-26 10:00:00;0.22;R;30;R
315107746;2022-06-26 10:00:00;0.17;R;30;R
315107746;2022-06-26 11:00:00;0.28;R;31;R
314004824;2022-06-26 11:00:00;0.11;R;31;R
315107746;2022-06-26 12:00:00;0.41;R;31;R
314004824;2022-06-26 12:00:00;0.19;R;31;R
315107746;2022-06-26 13:00:00;1.52;R;31;R
314004824;2022-06-26 13:00:00;0.38;R;31;R
315107746;2022-06-26 14:00:00;0.77;R;31;R
314004824;2022-06-26 14:00:00;0.23;R;31;R
315107746;2022-06-26 15:00:00;0.67;R;31;R
314004824;2022-06-26 15:00:00;0.22;R;31;R
315107746;2022-06-26 16:00:00;0.67;R;30;R
314004824;2022-06-26 16:00:00;0.15;R;30;R
315107746;2022-06-26 17:00:00;0.6;R;30;R
314004824;2022-06-26 17:00:00;0.21;R;30;R
314004824;2022-06-26 18:00:00;0.16;R;26;R
315107746;2022-06-26 18:00:00;0.71;R;26;R
315107746;2022-06-26 19:00:00;1.41;R;24;R
314004824;2022-06-26 19:00:00;0.19;R;24;R
314004824;2022-06-26 20:00:00;0.23;R;23;R
315107746;2022-06-26 20:00:00;1.65;R;23;R
315107746;2022-06-26 21:00:00;2.15;R;21;R
314004824;2022-06-26 21:00:00;0.23;R;21;R
315107746;2022-06-26 22:00:00;0.2;R;21;R
314004824;2022-06-26 22:00:00;0.23;R;21;R
315107746;2022-06-26 23:00:00;0.55;R;21;R
314004824;2022-06-26 23:00:00;0.13;R;21;R
314004824;2022-06-27 00:00:00;0.24;R;21;R
315107746;2022-06-27 00:00:00;0.53;R;21;R
314004824;2022-06-27 01:00:00;0.13;R;21;R
315107746;2022-06-27 01:00:00;0.11;R;21;R
314004824;2022-06-27 02:00:00;0.19;R;22;R
315107746;2022-06-27 02:00:00;0.52;R;22;R
314004824;2022-06-27 03:00:00;0.09;R;21;R
315107746;2022-06-27 03:00:00;0.13;R;21;R
314004824;2022-06-27 04:00:00;0.19;R;22;R
315107746;2022-06-27 04:00:00;0.11;R;22;R
314004824;2022-06-27 05:00:00;0.09;R;22;R
315107746;2022-06-27 05:00:00;0.1;R;22;R
315107746;2022-06-27 06:00:00;0.11;R;22;R
314004824;2022-06-27 06:00:00;0.21;R;22;R
315107746;2022-06-27 07:00:00;0.11;R;23;R
314004824;2022-06-27 07:00:00;0.2;R;23;R
314004824;2022-06-27 08:00:00;0.15;R;22;R
315107746;2022-06-27 08:00:00;0.09;R;22;R
314004824;2022-06-27 09:00:00;0.18;R;22;R
315107746;2022-06-27 09:00:00;0.12;R;22;R
315107746;2022-06-27 10:00:00;0.09;R;23;R
314004824;2022-06-27 10:00:00;0.12;R;23;R
314004824;2022-06-27 11:00:00;0.2;R;24;R
315107746;2022-06-27 11:00:00;1.6;R;24;R
315107746;2022-06-27 12:00:00;1.5;R;24;R
314004824;2022-06-27 12:00:00;0.26;R;24;R
314004824;2022-06-27 13:00:00;0.15;R;24;R
315107746;2022-06-27 13:00:00;0.89;R;24;R
314004824;2022-06-27 14:00:00;0.17;R;24;R
315107746;2022-06-27 14:00:00;0.48;R;24;R
315107746;2022-06-27 15:00:00;0.32;R;23;R
314004824;2022-06-27 15:00:00;0.19;R;23;R
315107746;2022-06-27 16:00:00;0.57;R;23;R
314004824;2022-06-27 16:00:00;0.14;R;23;R
314004824;2022-06-27 17:00:00;0.19;R;22;R
315107746;2022-06-27 17:00:00;0.17;R;22;R
315107746;2022-06-27 18:00:00;0.61;R;21;R
314004824;2022-06-27 18:00:00;0.12;R;21;R
314004824;2022-06-27 19:00:00;0.14;R;19;R
315107746;2022-06-27 19:00:00;0.25;R;19;R
314004824;2022-06-27 20:00:00;0.2;R;19;R
315107746;2022-06-27 20:00:00;0.32;R;19;R
315107746;2022-06-27 21:00:00;0.57;R;19;R
314004824;2022-06-27 21:00:00;0.25;R;19;R
315107746;2022-06-27 22:00:00;0.42;R;18;R
314004824;2022-06-27 22:00:00;0.16;R;18;R
315107746;2022-06-27 23:00:00;0.95;R;17;R
314004824;2022-06-27 23:00:00;0.2;R;17;R
315107746;2022-06-28 00:00:00;0.88;R;17;R
314004824;2022-06-28 00:00:00;0.26;R;17;R
314004824;2022-06-28 01:00:00;0.12;R;17;R
315107746;2022-06-28 01:00:00;0.58;R;17;R
314004824;2022-06-28 02:00:00;0.15;R;17;R
315107746;2022-06-28 02:00:00;0.32;R;17;R
315107746;2022-06-28 03:00:00;0.2;R;16;R
314004824;2022-06-28 03:00:00;0.09;R;16;R
315107746;2022-06-28 04:00:00;0.64;R;16;R
314004824;2022-06-28 04:00:00;0.13;R;16;R
315107746;2022-06-28 05:00:00;0.19;R;18;R
314004824;2022-06-28 05:00:00;0.14;R;18;R
314004824;2022-06-28 06:00:00;0.08;R;18;R
315107746;2022-06-28 06:00:00;0.18;R;18;R
314004824;2022-06-28 07:00:00;0.14;R;19;R
315107746;2022-06-28 07:00:00;0.17;R;19;R
315107746;2022-06-28 08:00:00;0.19;R;21;R
314004824;2022-06-28 08:00:00;0.16;R;21;R
315107746;2022-06-28 09:00:00;0.15;R;21;R
314004824;2022-06-28 09:00:00;0.12;R;21;R
